outlet,section,date,timestamp,author,headline,url,article_id,body
dawn,world,2026-05-01,2026-05-01 07:01:01+05:00,Agencies,UN chief warns Hormuz closure ‘strangling’ global economy,https://www.dawn.com/news/1996527/un-chief-warns-hormuz-closure-strangling-global-economy,1996527,"UNITED NATIONS: The escalating crisis in the Strait of Hormuz could push tens of millions into poverty, trigger a surge in global hunger and even tip the world toward recession, United Nations Secretary General Antonio Guterres warned on Thursday. The closure of the vital waterway is “strangling the global economy,” the secretary general said in remarks to the press. Guterres decried the restrictions on free passage through the strait, a crucial chokepoint, which he said is impeding the delivery of oil, gas, fertiliser and other critical commodities. Even if restrictions on shipping and trade were lifted immediately, “supply chains will take months to recover, prolonging lower economic output and higher prices,” he said. Setting out three possible trajectories for a world still reeling from the shocks of a pandemic and the war in Ukraine , Guterres said the best-case scenario would see global growth fall from 3.4 per cent to 3.1pc, with inflation rising to 4.4pc and trade slowing sharply. If disruptions arising from Iranian attacks and threats and the US blockade of Iranian ports continue through midyear, the consequences would deepen significantly, he added. Under that scenario, 32 million people would be pushed into poverty, 45 million more would face extreme hunger as fertiliser runs low and crop yields fall, and “hard-won development gains” could be reversed overnight. In a worst-case scenario, where severe disruptions persist through the end of the year, “we confront the spectre of a global recession with dramatic impacts on people, on the economy, and on political and social stability,” he warned. “These consequences are not cumulative. They are exponential,” Guterres stressed, cautioning that the longer the vital artery is choked, the harder it will be to reverse the damage. Guterres highlighted diplomatic efforts underway to break the deadlock in the US-Iran talks. “My message to all parties is clear: Navigational rights and freedoms must be restored immediately,” Guterres said. “Open the Strait. Let all ships pass. Let the global economy breathe again.” Published in Dawn, May 1st, 2026"
dawn,world,2026-05-01,2026-05-01 07:01:01+05:00,Reuters,Trump likely among 287 candidates for Nobel Peace Prize,https://www.dawn.com/news/1996525/trump-likely-among-287-candidates-for-nobel-peace-prize,6525287,"• Pakistani, Israeli, Cambodian leaders claim to have nominated US president; secrecy rules leave bids unconfirmed • 208 individuals, 79 organisations make up diverse list; winner to be announced on Oct 9, with award ceremony in December • Committee raises alarm over jailed Iranian laureate’s health OSLO: The Norwegian Nobel Committee is considering 287 candidates for the 2026 Nobel Peace Prize, with US President Donald Trump likely among those on the confidential list, the committee’s secretary said on Thursday. Of the nominations submitted by the Jan 31 deadline, 208 are for individuals and 79 are for organisations, said Kristian Berg Harpviken. He noted that the list features a significant number of new names compared to the previous year. “Since I am new in the job, one of the things that has to some extent surprised me is how much renewal there is from year to year on the list,” Harpviken, who has held the position since January 2025, said in an interview. Despite a rise in global conflicts and mounting pressure on international cooperation, the award’s significance has not diminished, he added. “The Peace Prize is even more important in a period like the one we’re living in,” Harpviken said. “There is as much good work, if not more, than ever.” The leaders of Cambodia, Israel and Pakistan have publicly stated that they nominated Trump for this year’s prize. If those nominations were formally submitted during the spring and summer of 2025 as indicated, they would be considered valid. However, there is no official way to verify these claims, as the complete list of nominees and nominators remains secret for 50 years. On Thursday, Harpviken declined to confirm whether Trump was on the list. A nomination is not an endorsement from the Norwegian Nobel Committee. Thousands of people worldwide are eligible to submit nominations, including members of governments and parliaments, current heads of state, and university professors of history, social sciences, law and philosophy. Former Nobel Peace Prize laureates are also among those who can propose candidates. Numerous names are already circulating on betting sites as potential laureates. These include Yulia Navalnaya, the wife of the late Russian opposition leader Alexei Navalny; Pope Leo; and Sudan’s Emergency Respo­nse Rooms, a volunteer aid group. Harpviken also expressed the committee’s deep concern over the declining health of the 2023 Peace Prize laureate, Narges Moham­madi. The jailed Iranian human rights activist recently suffered a heart attack in prison, and her supporters said Wednesday that her life is in imminent danger. “Her sister was able to visit her in prison yesterday and the reports coming out after that are actually quite alarming as to her health condition,” Harpviken said. “We see there is a lot of international pressure now,” he added. “So we hope that the Iranian authorities do pay attention to that and release her so that she can have proper medical treatment.” Among other known nominations, a Norwegian lawmaker has put forward Lisa Murkowski, the US senator for Alaska, and Aaja Chemnitz, a member of the Danish parliament from Greenland. “Together they have worked relentlessly to build trust and to secure a peaceful development of the Arctic region over many years,” said the lawmaker, Lars Haltbrekken, who nominated them. The Arctic has received particular attention this year in light of Trump’s persistent efforts to acquire Greenland from Nato ally Denmark. This year’s Nobel Peace Prize will be announced on Oct 9, with the formal award ceremony scheduled for Dec 10. The laureate for the previous year was Venezuela’s Maria Corina Machado. Published in Dawn, May 1st, 2026"
dawn,world,2026-05-01,2026-05-01 07:15:24+05:00,AFP,US resumes flights to Venezuela after seven years,https://www.dawn.com/news/1996546/us-resumes-flights-to-venezuela-after-seven-years,1996546,"MIAMI: The first direct flight between the United States and Venezuela in seven years landed at an airport near Caracas on Thursday, a new sign of a thaw after Washington deposed leftist leader Nicolas Maduro. The American Airlines flight took off at 1426 GMT from Miami en route to the Venezuelan capital, where the United States has resumed diplomatic presence after years of tension. The first flight’s manifest was dominated by officials and journalists, with senior officials from Washington flying to Caracas to meet government leaders, a prospect unthinkable just months ago. Representatives of the city of Miami, a hub for Latin Americans that sees itself as a gateway to the region, greeted passengers at the gate, as did the Venezuelan ambassador to Washington, Felix Plasencia. The inaugural flight featured a special Venezuelan menu, including corn pancakes known as cachapas and a Venezuelan-style chicken salad. Some 1.2 million Venezuelans live in the United States, and the thaw is expected to boost the US business presence in the South American nation, which has the world’s largest proven oil reserves. But President Donald Trump has also been moving aggressively to remove Venezuelans from the United States, terminating a programme that shielded migrants from deportation. US forces carried out a deadly raid in Caracas on Jan 3, snatching longtime US nemesis Maduro and flying him and his wife to New York to face charges of drug trafficking, which they deny. Maduro was replaced by his vice president, Delcy Rodriguez, who has largely cooperated with the United States despite her ideological background. Published in Dawn, May 1st, 2026"
dawn,world,2026-05-01,2026-05-01 07:15:24+05:00,Our Correspondent,UK police arrest 25 in probe against religious group,https://www.dawn.com/news/1996547/uk-police-arrest-25-in-probe-against-religious-group,9654725,"LONDON: Police in Cheshire, a county in northwest England, said on Thursday that 25 people have been arrested and charged with public order offences following a series of warrants executed in Crewe a day earlier, as part of a widening investigation into alleged serious crimes at the headquarters of a controversial religious group. The operation, which saw around 500 officers deployed across multiple sites in the Cheshire town on Wednesday, initially resulted in nine arrests linked to allegations including rape, sexual assault, human trafficking, forced marriage and modern slavery. In an update on Thursday, police confirmed that a further 25 individuals had been charged with public order offences. Of those charged, seven are British nationals, while the others include two Americans, six individuals from European countries, and nationals from Egypt, Iran, Malaysia, Tobago, Iraq, Azerbaijan and Morocco. The police action targeted properties associated with the Ahmadi Religion of Peace and Light (AROPL), which has its headquarters in a large, former orphanage in Crewe. Officers sealed off nearby roads as convoys entered the gated premises early Wednesday morning, later conducting extensive searches. Authorities say the investigation was triggered in March after a woman, now based in the Republic of Ireland, reported that she had been raped and sexually abused at the group’s headquarters in 2023, when she was a member. Cheshire police stressed that the inquiry is focused on specific individuals rather than the religious organisation itself. Superintendent Gareth Wrigley said: “While those arrested are members of the group, I want to make clear that this is not an investigation into the religion; this is an investigation into the serious allegations which have been reported to us.” The nine suspects initially detained include both men and women of various nationalities. They remain under investigation in connection with the more serious allegations. The AROPL group, which relocated its headquarters to the UK in 2021, describes itself as a peaceful movement rooted in an Islamic sect and claims to promote equality and human rights. However, it has faced scrutiny in several countries over its practices and internal structure. Around 150 followers are believed to reside at the Crewe site, including dozens of children. Police confirmed that safeguarding measures are being implemented in coordination with local authorities. The group has previously denied allegations of wrongdoing. In response to the latest developments, its legal representatives said any claims of criminal conduct are “vehemently denied.” The Guardian newspaper previously reported that the group was being investigated in the UK by the Home Office over its use of skilled worker visas. The Home Office’s investigation focused on visas issued to AROPL Studios, a company set up in 2021 to produce social media and YouTube videos about the sect’s teachings. The group said it was not involved in illegal immigration practices. Through lawyers, it said the immigration status of all its members and workers was lawful. Published in Dawn, May 1st, 2026"
dawn,world,2026-05-01,2026-05-01 11:07:47+05:00,Anwar Iqbal,Trump's war powers deadline expires Friday as officials cite ceasefire loophole,https://www.dawn.com/news/1996630/trumps-war-powers-deadline-expires-friday-as-officials-cite-ceasefire-loophole,1996630,"President Donald Trump faces a critical legal deadline on Friday that could determine the future of US military operations against Iran, even as his administration signals it may rely on a controversial legal interpretation to bypass congressional approval. Under the War Powers Resolution of 1973 , a US president must terminate military action within 60 days of notifying Congress unless lawmakers authorise the operation. The Trump administration formally notified Congress on March 2 following joint US-Israeli strikes launched on February 28, setting up a May 1 deadline. But administration officials now argue that the deadline may not apply, claiming that a ceasefire with Iran — in place since April 7 — effectively ended “hostilities” under the law. A senior official told reporters the conflict had “terminated” for War Powers purposes, allowing the White House to continue operations without seeking congressional approval. US Defence Secretary Pete Hegseth reinforced that position during congressional testimony on Thursday, saying the statutory clock “pauses or stops in a ceasefire.” The claim has triggered sharp pushback from lawmakers and legal experts, who argue that the War Powers Resolution contains no such provision. Democratic Senator Tim Kaine rejected the interpretation outright, saying “the statute does not allow the president to suspend the 60-day limit” based on a truce. His objection reflects broader concerns among Democrats that the administration is attempting to sidestep Congress’s constitutional authority to declare war. The War Powers Resolution was enacted in the aftermath of the Vietnam War to prevent presidents from engaging in prolonged military conflicts without legislative oversight. It requires presidents to either obtain congressional authorisation or withdraw forces within 60 days, with a possible 30-day extension in limited circumstances. Legal analysts say the administration’s reliance on a ceasefire loophole is highly questionable. Experts note that the law makes no mention of ceasefires as grounds for resetting or pausing the clock, particularly when military pressure — including a naval blockade — continues. Some legal scholars also point out that previous presidents have stretched or ignored the War Powers Resolution, often arguing that it is unconstitutional or does not apply to limited military engagements. However, critics argue that the scale of the current conflict with Iran — including sustained strikes and economic warfare — makes that argument harder to sustain. The political response in Congress remains deeply divided. Democrats have repeatedly introduced resolutions to compel the administration to either seek authorisation or end military operations. All such efforts have failed in both chambers, largely along party lines. Republicans, who control Congress by narrow margins, have mostly backed the president or avoided direct confrontation. Senate Majority Leader John Thune indicated “there are no immediate plans to hold a vote authorizing the war, reflecting a broader reluctance within the party to challenge Trump’s authority. At the same time, some Republicans have expressed unease. Senator Susan Collins said the 60-day limit “is not a suggestion; it is a requirement,” and warned that any further military action must be supported by a clear strategy and congressional approval. The debate underscores a longstanding constitutional tension in the United States between the executive and legislative branches over war-making powers. While the president serves as commander-in-chief, the Constitution grants Congress the authority to declare war — a balance that has increasingly tilted toward the executive in recent decades. Beyond Washington, the legal uncertainty comes amid a fragile and incomplete ceasefire between the United States and Iran. Although direct military exchanges have paused, both sides continue to exert pressure through economic and strategic means. Iran has effectively restricted shipping through the Strait of Hormuz, a vital artery for global energy supplies, while the United States has responded with a naval blockade targeting Iranian oil exports. The standoff has contributed to volatility in global oil markets, with prices rising sharply in recent days amid fears of prolonged disruption. Diplomatic efforts have so far failed to produce a breakthrough. President Trump, speaking at the White House, dismissed suggestions that negotiations had stalled, saying only a small circle of officials was aware of the details and insisting that Iran “wants to make a deal badly.” Meanwhile, US military planners are preparing options should the ceasefire collapse. Reports indicate that the US Central Command has developed plans for a “short and powerful” wave of strikes aimed at forcing Iran back to negotiations. Other options under consideration include securing Iran’s stockpile of highly enriched uranium or expanding control over key maritime routes. Analysts say the Trump administration may ultimately choose to ignore the deadline or reinterpret the ceasefire as marking the end of one phase of the conflict and the beginning of another — effectively resetting the legal clock. Such a move would likely intensify legal and political challenges, potentially setting the stage for a broader constitutional confrontation between Congress and the White House."
dawn,world,2026-05-01,2026-05-01 12:49:01+05:00,AFP,India's cows offer biogas alternative to Mideast energy crunch,https://www.dawn.com/news/1996638/indias-cows-offer-biogas-alternative-to-mideast-energy-crunch,1996638,"Across much of India, an energy crunch caused by the Iran war has prompted long queues for cooking gas cylinders. That’s not a problem for Gauri Devi. On a stove with blue flames, she flips a chapati flatbread, burning biogas produced from cow dung — an alternative fuel helping ease pressure on supplies. “It cooks everything,” the 25-year-old said in her courtyard kitchen in Nekpur, a village in Uttar Pradesh, about 90 kilometres (55 miles) from New Delhi. “If the pressure goes down, we let it rest for half an hour and it works again.” India consumes more than 30 million tonnes of liquefied petroleum gas (LPG) annually, importing over half its needs. The government insists there is no shortage of cooking gas, but supply delays, panic buying and black marketeers have created long queues for cylinders. However, since the 1980s, India has also promoted biogas as a low-cost rural energy source, subsidising more than five million “digester” units that convert farm waste into methane for cooking, and nitrogen-rich slurry for fertiliser. For Gauri, it requires mixing a couple of buckets of dung with water, then pouring the mixture into a car-sized underground tank topped with a storage balloon. It provides a piped methane supply so regular that she only uses an LPG cylinder for emergencies or large gatherings. The biogas works for everything — “vegetables, tea, lentils”, she said. The residual slurry is later spread on fields as fertiliser. It has better nitrogen availability for plants compared with raw dung, farmers say. “The manure is so good,” said farmer Pramod Singh, who installed a larger unit in 2025, enough for six people, fuelled by 30-45 kilogrammes of dung daily from four cows. And he said the slurry fertiliser is particularly valuable at a time when global supplies of artificial fertilisers have been hit by trade disruptions due to the war. “The real benefit is not just the gas — that is like a bonus,” local farmer leader Pritam Singh said. More than 45 per cent of India’s 1.4bn people rely on farming, and the country has one of the largest cattle populations. India — the world’s most populous nation and third-largest fossil fuel polluter — has pushed large-scale biogas production to achieve a goal of carbon neutrality by 2070. The government last year required that biogas account for at least one percent of liquid gas fuelling both vehicles and for domestic use— rising to five per cent by 2028. Dozens of multi-million dollar production plants are now in the pipeline. But small-scale rural producers are also being rolled out – units cost around INR25,000-30,000 ($265-$318), often heavily subsidised by the government. In a Hindu-majority nation where cows are revered and dung and urine are used in everything from floor plastering and fuel to ritual practices, it is easy to win supporters, said Pritam Singh. He installed his first plant in 2007 and has helped put in 15 more in his village in the past year alone. He said interest had shot up after the LPG shortages. “People who earlier were not interested now ask how to get it,” he said. “Once they see food being cooked and crops benefiting, they are convinced.” But biogas is still a small fraction of household cooking fuel, with LPG considered more convenient because companies manage the supply chain. “Biogas plants are not just equipment; they are mini factories,” said A.R.Shukla, president of the Indian Biogas Association. “They need organised installation, regular operation and maintenance,” he added. “So, unless installation and upkeep are handled through community-based or cooperative enterprises, households will continue to treat biogas as secondary fuel.” And even with government support, there are barriers to uptake, including cost and space. “We work on other people’s farms the whole day. We don’t have land for it,” said labourer Ramesh Kumar Singh, standing in a line of around 100 queueing for LPG cylinders in the nearby village of Madalpur. “I am standing in scorching heat, hungry and thirsty,” said Mahendri, 77, who had failed to secure a cylinder for three days in a row."
dawn,world,2026-05-01,2026-05-01 14:33:51+05:00,AFP,Japanese man arrested after wife incinerated at zoo,https://www.dawn.com/news/1996652/japanese-man-arrested-after-wife-incinerated-at-zoo,1996652,"Japanese police arrested a man for allegedly incinerating his dead wife at the zoo where he worked, officials and local media said Friday, following the discovery of human remains. Police arrested Tatsuya Suzuki on Thursday evening on suspicion that he “transported the victim’s body to a tourist facility” in the northern island of Hokkaido and “destroyed it through incineration there,” a local police official told AFP. The victim, 33-year-old Yui Suzuki, was identified by local media as his wife. Police have not said how she died. While held in voluntary police questioning, Suzuki said he used his zoo’s incinerator —meant to dispose of waste and dead animals —to burn the woman’s body “for a few hours,” local media reported. His confession sent police scouring the incinerator for her remains, whose partial discovery paved the way for Suzuki’s arrest, local media said. While alive, the wife once told her relatives that her husband was threatening to “burn you until no trace of you will be left”, public broadcaster NHK said, citing investigative sources. The gruesome case forced the Asahiyama Zoo, a popular tourist attraction closed since early last month as part of regular maintenance ahead of the summer season, to delay its reopening scheduled for Wednesday. On Friday, the zoo resumed business, with officials bowing to visitors and apologising for the trouble caused. “The zoo is in an extremely difficult situation at the moment,” Hirosuke Imazu, mayor of Asahikawa City, which operates the facility, said, according to NHK. “But we would like to turn your support into our energy, and convey the beautiful lives of our animals,” he said."
dawn,world,2026-05-01,2026-05-01 18:37:12+05:00,AFP,"India raises cooking gas, jet fuel prices as supply pressures mount",https://www.dawn.com/news/1996683/india-raises-cooking-gas-jet-fuel-prices-as-supply-pressures-mount,1996683,"India raised on Friday the prices of commercial liquefied petroleum gas (LPG) and jet fuel for international airlines, according to a state-run energy firm, as supply pressures from the Middle East war mount. The South Asian nation is heavily dependent on imported energy, including for roughly 60 per cent of its LPG, the fuel used for cooking by a vast section of its population, the largest in the world. As imports have been disrupted since the Middle East war began in late February, New Delhi has moved to ensure households and essential sectors remain adequately supplied, leaving many restaurants, manufacturers and power plants in the lurch. The government has maintained that India faces no overall fuel shortage. “Prices of bulk and commercial LPG cylinders have been revised,” the state-run Indian Oil Corporation Limited (IOCL), the country’s leading energy marketing company, said. IOCL’s price chart shows an increase of 993 rupees ($10.50) in the price of a 19 kilogramme LPG cylinder meant for commercial use. That amounts to a nearly 48pc rise in the capital New Delhi. Local levies mean rates vary across cities. The sharp hike will hit restaurants particularly hard, with many already scaling back operations during the Middle East war. The oil company said that the price of jet fuel for international airline operations has also “been adjusted upward”. Aviation turbine fuel (ATF) has gone up by around 5pc in Delhi, according to IOCL’s catalogue."
dawn,world,2026-05-01,2026-05-01 19:39:35+05:00,Reuters,"Pentagon reaches agreements with top AI companies, but not Anthropic",https://www.dawn.com/news/1996692/pentagon-reaches-agreements-with-top-ai-companies-but-not-anthropic,1996692,"The Pentagon said on Friday that it had reached agreements with seven AI companies to deploy their advanced capabilities on the War Department’s classified networks as it seeks to broaden the range of artificial intelligence (AI) providers working across the military. The statement notably excludes Anthropic, which has been in dispute with the Pentagon over guardrails for the use of its artificial intelligence tools by the military. The Pentagon labelled the AI startup, which is widely used across the Department of War, a supply-chain risk earlier this year, barring its use by the Pentagon and its contractors. SpaceX, OpenAI, Google, NVIDIA, Reflection, Microsoft and Amazon Web Services, several of which already work with the Pentagon, will be integrated into its Impact Levels 6 and 7 network environments, giving more of the military access to their products, the Pentagon said in a statement. By expanding the AI services offered to troops, who use it for planning, logistics, targeting and a bevvy of other reasons to streamline huge operations and perform more quickly, the Pentagon said in its statement it will avoid “vendor lock”, a likely nod to its overdependence on Anthropic. Pentagon staffers, former officials and IT contractors who work closely with the US military have told Reuters they were reluctant to give up Anthropic’s AI tools, which they view as superior to alternatives, despite orders to remove them over the next six months. AI has become increasingly important for the US military. The Pentagon’s main AI platform, GenAI.mil , has been used by over 1.3 million War Department personnel, the agency noted in its release, after five months of operation. Google, which is already used within the Pentagon, has signed a deal enabling the Department of War to use its artificial intelligence models for classified work, a source told Reuters earlier this week. War Department Chief Technology Officer Emil Michael on Friday told CNBC that Anthropic remained a supply-chain risk, but that Mythos, the company’s artificial intelligence model with advanced cyber capabilities that created a stir among US officials and corporate America over its ability to supercharge hackers, was a separate national security moment. While numerous companies and public and private entities have gained access to a Mythos preview product to help secure their IT infrastructure against future cyberattacks, it is not clear if the Pentagon is part of that program. US President Donald Trump said last week that Anthropic was “shaping up” in the eyes of his administration, opening the door for the AI company to reverse its blacklisting at the Pentagon. Still, the falling out reinforced the need to diversify the supply of AI tools for the military, opening new opportunities for small defence industry artificial intelligence startups."
dawn,world,2026-05-01,2026-05-01 19:51:08+05:00,Reuters,"Gaza aid flotilla activists, including former Pakistani senator Mushtaq Ahmad, released after Israeli interception",https://www.dawn.com/news/1996697/gaza-aid-flotilla-activists-including-former-pakistani-senator-mushtaq-ahmad-released-after-israeli-interception,1996697,"More than 100 activists, including former Pakistani senator Mushtaq Ahmad, who were aboard aid ships bound for Gaza were released and taken to the Greek island of Crete on Friday, a day after Israeli forces seized their vessels in international waters near Greece. The activists were part of a second Global Sumud Flotilla, launched in recent months in an attempt to break Israel’s blockade of Gaza by delivering humanitarian assistance. The ships set sail from the Spanish port of Barcelona on April 12. On Friday, an Israeli army ship transferred 168 members of the flotilla crew to Greek boats, which then took them to shore, where buses and an ambulance waited for them, organisers said and Reuters footage showed. Before communications were jammed, former senator Ahmad posted videos to social media platform X saying, “Flotilla under attack, Israeli terrorist army has captured 11 of our boats.” On Friday, Deputy Prime Minister and Foreign Minister Ishaq Dar said on X that the former senator, “who was unlawfully detained by Israeli occupying forces along with other humanitarian workers aboard the Global Sumud Flotilla, has been released”. “I thank the Hellenic authorities for facilitating former Senator Mushtaq Ahmad at Crete, Greece. I also express my deep gratitude to the leadership and the government of Turkiye for facilitating his return to Istanbul for onward travel to Pakistan,” he added. Dar also expressed appreciation for the “effective response by the Foreign Office and our embassy in Athens” on the matter. “I reiterate my strongest possible condemnation of the illegal detention of humanitarian workers aboard the flotilla as well as obstruction of humanitarian aid destined for the besieged people of Gaza. “Pakistan has been and will continue to extend unequivocal support for our Palestinian brothers and sisters,” he added. Later, former senator Ahmad shared a video on his X account, saying that he was speaking from an airport in Greece, where the activists were initially taken. He said he and other activists had been “kidnapped by Israel’s terrorist, Zionist army. We were held hostage for around 48 hours, and now, we were handed over to Greek authorities”. But, he added, two of the hostages were still in Israeli custody. “They are hostages. We demand the release of our comrades.” He expressed the resolve to continue with the flotilla’s voyages until the end of  “blockade, inhuman siege, genocide, and occupation” of Gaza. “Until Palestine gets freedom, until it gets liberation and the right of self-determination, and until Al-Aqsa, Gaza, and Palestine get freedom, we will continue this struggle,” he said. Ahmad said they had been “kidnapped” by Israel from international borders, which was a violation of international law. He called on the world to take notice of this violation. The former senator ended the video with the slogan that represents the call for Palestine’s freedom. “Free, free Palestine. From the river to the sea, Palestine will be free,” he said. Two activists aboard the flotilla were detained by Israeli authorities, both Israel and the organisers of the flotilla said, identifying them as Saif Abu Keshek, a Spanish national of Palestinian origin, and Brazilian Thiago Avila. Spain’s foreign minister, Jose Manuel Albares, accused Israel of illegally arresting Abu Keshek and demanded his immediate release. Israel’s foreign ministry said Abu Keshek was suspected of affiliation with a terrorist organisation and Avila was suspected of illegal activity, adding that both would be taken to Israel for questioning. In a post on their Telegram channel, organisers of the flotilla alleged that activists had been denied adequate food and water and “forced to sleep on floors that were deliberately and repeatedly flooded” aboard an Israeli naval vessel, describing their treatment as “40 hours of calculated cruelty”. It said some suffered injuries, including broken noses and cracked ribs, when they were kicked and dragged across the deck with their hands tied after they tried to protest against the detention of their two fellow activists. There was no immediate comment from Israel on the allegations of mistreatment. But, Israel’s foreign ministry called the flotilla organisers “professional provocateurs” and “Israel will not allow the breach of the lawful naval blockade on Gaza”. Germany’s and Italy’s foreign ministries issued a joint statement saying they were following developments with “deep concern”. A source who asked not to be identified said that while 22 boats had been intercepted by Israel, 47 others were still sailing off southern Crete and planned to anchor there at some point before continuing onwards to Gaza. Each ship is carrying about a ton of food, medical and other equipment, the source said. The 22 vessels were seized by Israel late on Wednesday in international waters off Greece’s Peloponnese peninsula, which is hundreds of miles from Gaza, the flotilla’s organisers said. In a statement on Thursday, the US State Department threatened “to impose consequences” against those who support the flotilla, which it cast as pro-Hamas. Pro-Palestinian activists say Israel and the US wrongly conflate their advocacy for Palestinian rights as support for Hamas. Last October, Israel’s military halted a previous flotilla assembled by the same organisation, arresting Swedish activist Greta Thunberg and more than 450 participants. That followed other seaborne attempts to reach blockaded Gaza. Palestinians and international aid bodies say supplies reaching Gaza are still insufficient, despite a ceasefire reached in October that included guarantees of increased aid. Most of Gaza’s more than two million people have been displaced, many now living in bombed-out homes and makeshift tents pitched on open ground, roadsides, or atop the ruins of destroyed buildings. Israel, which controls all access to the Gaza Strip, denies withholding supplies for its residents. Pakistan and 10 other countries have condemned the “Israeli assault” on the Global Sumud Flotilla, which they said was as a peaceful civilian humanitarian initiative aimed at drawing the attention of the international community to the humanitarian catastrophe in Gaza. A joint statement issued by the foreign ministers of Pakistan, Turkiye, Brazil, Jordan, Spain, Malaysia, Bangladesh, Colombia, Maldives, South Africa and Libya said the Israeli attacks against the vessels and the unlawful detention of humanitarian activists in international waters constituted “flagrant violations of international law and international humanitarian law”. Madrid blasted the seizure and said it had summoned Israel’s charge d’affaires in Spain. Spanish Prime Minister Pedro Sanchez accused Israel of “once again violating international law by attacking a civilian flotilla in waters that do not belong to it”, urging the EU to freeze bilateral ties. Flotilla organiser, meanwhile, termed the Israeli action “piracy”. “This is the unlawful seizure of human beings on the open sea near Crete, an assertion that Israel can operate with total impunity, far beyond its own borders, with no consequences,” the said in a statement."
