outlet,section,date,timestamp,author,headline,url,article_id,body
dawn,world,2025-10-06,2025-10-06 05:58:01+05:00,Agencies,Hamas seeks swift prisoner swap as talks begin today,https://www.dawn.com/news/1946906/hamas-seeks-swift-prisoner-swap-as-talks-begin-today,1946906,"• Trump says Gaza negotiations to go on for a ‘couple’ of days • Warns Hamas of ‘complete obliteration’ if it refuses to cede power • Despite US calls for pause, Israel continues attacks on Gaza •  Khalil al-Hayya appears on TV first time since Doha strike • Eight-nation Muslim bloc sees real window for ceasefire • Ex-Jamaat senator ‘still in Israeli custody’, FO says engaging with international partners to repatriate citizens CAIRO: Hamas on Sunday called for a swift start to a prisoner exchange with Israel, as negotiators from both sides prepare to meet in Egypt today (Monday) for crucial talks aimed at ending the nearly two-year-long Israeli invasion of Gaza. Foreign ministers of several countries, including Egypt, said the talks were a “real opportunity” to achieve a sustainable ceasefire. “Hamas is very keen to reach an agreement to end the war and immediately begin the prisoner exchange process in accordance with the field conditions,” a senior official told AFP. The diplomatic push follows the group’s flexible response to US President Donald Trump’s roadmap to end the fighting and secure the release of captives held in Gaza, in exchange for Palestinians held in Israeli jails. Ahead of the discussions in Egypt, US Secretary of State Marco Rubio on Sunday urged Israel to stop bombing Gaza. “You can’t release (prisoners) in the middle of strikes, so the strikes will have to stop,” Rubio told CBS News. “There can’t be a war going on in the middle of it.” Negotiators are due to gather in Sharm El-Sheikh, with Israeli Prime Minister Benjamin Netanyahu expressing the hope that the prisoners could be released within days. Cairo confirmed it would be hosting a delegation from Hamas for talks on “the ground conditions and details of the exchange of all Israeli detainees and Palestinian prisoners”. The White House said Trump had also sent two envoys to Egypt — his son-in-law Jared Kushner and Middle East negotiator Steve Witkoff. “During communications with mediators, Hamas insisted that it is essential for Israel to halt military operations across all areas of the Gaza Strip, cease all air, reconnaissance, and drone activity, and withdraw from inside Gaza City,” a Palestinian source close to Hamas said, adding that the group would “also halt their military operations” in parallel. According to Trump’s plan , in return for the prisoners, Israel is expected to release 250 Palestinian prisoners with life sentences and more than 1,700 detainees from the Gaza Strip who were arrested after the war began. But Trump has warned he will “not tolerate delay” from Hamas, urging the group to move quickly towards a deal “or else all bets will be off”. “When Hamas confirms, the Ceasefire will be IMMEDIATELY effective, the Hostages and Prisoner Exchange will begin, and we will create the conditions for the next phase of withdrawal,” he posted on Truth Social. He also said Hamas will face “complete obliteration” if the group refuses to give up power and control of Gaza, Reuters reported. When asked if Netanyahu is on board with ending the bombing in Gaza and supporting the US’ broader vision, Trump told CNN on Saturday, “Yes on Bibi.” In the interview that aired on Sunday, Trump added that he expects to soon know whether Hamas is committed to peace. He also said talks on implementing a truce for Gaza will take days. “They’re in negotiations right now as we speak. They’ve started the negotiations. It’ll last a couple of days,” Trump told reporters at the White House. “We’ll see how it turns out. But I’m hearing it’s going very well,” he added. Meanwhile, Israel has continued to carry out strikes on Gaza, in spite of the US calls for a pause. Footage showed thick smoke billowing over the skyline over the coastal territory on Sunday. Gaza’s civil defence agency, a rescue force operating under Hamas authority, said Israeli strikes killed at least 16 people in Gaza on Sunday, after several attacks through the night. “The decision to occupy Gaza, the collapse of multi-storey buildings, and the intensity of IDF operations in the city have led to the evacuation of roughly 900,000 residents to the south, creating immense pressure on Hamas and the countries that support it,” Defence Minister Israel Katz said in a speech on Sunday. The UN estimates that around one million people were living in the area before the assault began. “There has been a noticeable decrease in the number of air strikes (since last night). The tanks and military vehicles have slightly pulled back, but I believe this is a tactical move, not a withdrawal,” said Muin Abu Rajab, 40, a resident of Al-Rimal neighbourhood in Gaza City. Before arriving at Cairo, Hamas’ top negotiator Khalil al-Hayya broke his silence during a pre-recorded statement that aired in Qatar overnight, in his first televised appearance since Israel targeted him and other leaders of the group in Doha last month. The Hamas leader remained defiant in the interview, saying he drew no distinction between those killed in the attack on Doha, including his son, and the tens of thousands who have died during the nearly two years of devastating war in Gaza. “We hope that their blood will pave the way to victory, the way to Jerusalem, the way to the disgrace of the occupation, and the way to the dignity and triumph of the nation,” he said in the video aired by Al Araby Television Network in Qatar. Meanwhile, the foreign ministers of several Islamic countries on Sunday welcomed the latest developments over Gaza, affirming that these represented a real opportunity to achieve a comprehensive and sustainable ceasefire and to address the critical humanitarian conditions facing people in the Gaza Strip, APP reported. Jordan, the UAE, Indonesia, Pakistan, Turkiye, Saudi Arabia, Qatar, and Egypt, today welcomed the steps taken by Hamas regarding Trump’s proposal to end the war in Gaza, said a joint statement of the foreign ministers, shared by the foreign office spokesperson with the media. The foreign ministers also welcomed the US president’s call on Israel to immediately stop the bombing and to begin implementation of the exchange agreement. They expressed appreciation for his commitment to establishing peace in the region. They also welcomed the announcement by Hamas of its readiness to hand over the administration of Gaza to a transitional Palestinian Administrative Com­mittee of independent technocrats. Also on Sunday, the spokesperson for Pakistan’s Ministry of Foreign Affairs said it was actively engaged with its international partners to ensure the safety and prompt repatriation of its citizens who were illegally detained by the Israeli occupying forces. In response to media inquiries concerning Pakistani nationals aboard the Sumud flotilla, the spokesperson said in a statement, “Through the diplomatic channels of a friendly European country, we have confirmed that former senator Mushtaq Ahmad Khan is in the custody of the Israeli occupying forces and is safe and in good health.” He added, “We have been further advised that, in accordance with local legal procedures, Senator Mushtaq will be presented before a court. Upon the issuance of deportation orders, his repatriation will be facilitated on a fast-track basis.” Published in Dawn, October 6th, 2025"
dawn,world,2025-10-06,2025-10-06 05:58:07+05:00,AFP,Syria selects first post-Assad parliament members,https://www.dawn.com/news/1946897/syria-selects-first-post-assad-parliament-members,1946897,"DAMASCUS: Members of local committees in Syria began on Sunday selecting members of a transitional parliament, in a process criticised as undemocratic, with a third of the members appointed directly by interim leader Ahmed Al Sharaa. The assembly’s formation is set to consolidate the power of Sharaa, whose forces led a coalition that toppled longtime ruler Bashar al-Assad in December after more than 13 years of civil war. Dozens of members of the local committees were queueing at Syria’s National Library, formerly called the Assad National Library, to cast their vote. According to the organising committee, more than 1,500 candidates — just 14 per cent of them women — are running for the assembly, which will have a renewable 30-month mandate. Assembly’s formation is set to consolidate the power of Al Sharaa Sharaa is to appoint 70 representatives out of the 210-member body. The other two-thirds will be selected by local committees appointed by the electoral commission, which itself was appointed by Sharaa. But southern Syria’s Druze-majority Sweida province, which suffered sectarian bloodshed in July, and the country’s Kurdish-held northeast are excluded from the process for now as they are outside Damascus’s control, and their 32 seats will remain empty. “I support the authorities and I’m ready to defend them, but these aren’t real elections,” said Louay al-Arfi, 77, a retired civil servant sitting with friends at a Damascus cafe. “It’s a necessity in the transitional phase, but we want direct elections” to follow, he said. Under a temporary constitution announced in March, the incoming parliament will exercise legislative functions until a permanent constitution is adopted and new elections are held. Sharaa has said it would be impossible to organise direct elections now, noting the large number of Syrians who lack documentation after millions fled abroad or were displaced internally during the civil war. Final list likely to be out today Around 6,000 people are taking part in Sunday’s selection process. Preliminary results are expected to emerge after it ends, with state TV reporting that some centres started counting the votes. The final list of names is due to be announced on Monday. Under the rules, candidates must not be “supporters of the former regime” and must not promote secession or partition. Those running include Syrian-American Henry Hamra, the first Jewish candidate since the 1940s. “The next parliament faces significant responsibilities, including signing and ratifying international agreements. This will lead Syria into a new phase, and it is a major responsibility,” said Hala al-Qudsi, Damascus’s electoral committee member running for a seat herself. She was focused on the ongoing talks between Syria and Israel, stating that she would “say ‘no’ to any security agreement with Israel that does not serve the interests of the Syrian people”. In September, Sharaa voiced hope for a security agreement with Israel. Rights groups have criticised the selection process, saying it concentrates power in Sharaa’s hands and lacks representation for the country’s ethnic and religious minorities. In a joint statement last month, more than a dozen groups said the process means Sharaa “can effectively shape a parliamentary majority composed of individuals he selected or ensured loyalty from”. Published in Dawn, October 6th, 2025"
dawn,world,2025-10-06,2025-10-06 05:58:34+05:00,Wang Xu,The rise of China hawk in Tokyo,https://www.dawn.com/news/1946885/the-rise-of-china-hawk-in-tokyo,1946885,"Sanae Takaichi, the newly elected leader of the Liberal Democratic Party, poses in the party office after her election.—AFP THE election of Sanae Takaichi, Japan’s former economic security minister, as LDP leader on Saturday, positioning her as Japan’s first likely female prime minister, is all about survival and strategy, where her hardline stance and the future of the Japan-China relationship serves as a crucial geopolitical stress test for the country. The driving force behind this is Takaichi’s uncompromising identity and her long-standing ideological allegiance. The 64-year-old is an unusual politician: she is not from a prominent political family; she chose the state-run Kobe University over top private schools like Waseda and Keio to save money for her younger brother’s education. A former heavy metal band drummer and motorcycle enthusiast, Takaichi interned with US Democrat Congresswoman Patricia Schroeder before entering politics. Dubbed the “Female Abe,” her political viability came from aligning with former Japanese prime minister Shinzo Abe, becoming his most direct political heir and adopting his economic blueprint through “Sanaenomics”, which commits to massive fiscal expansion and, crucially, the formal revision of Article 9 of the nation’s pacifist Constitution. However, the true paradox of her potential premiership is that the ideological purity that rallied the conservative LDP base now threatens her ability to govern. She faces continuous infighting from within her own party’s moderate wing and LDP’s coalition partner Komeito, compounded by the necessity of building bridges with centrist opposition parties alienated by her nationalist stance. Her mandate for bold action is thus tenuous, constrained by the necessity of domestic compromise. As Komeito leader Tetsuo Saito said after Saturday’s election: “To be frank, I was surprised. If we proceed with talks regarding a coalition government, I definitely want to hear what kind of thinking the new president has. Based on that, we will advance discussions on whether we can align our policies and principles.” Takaichi visited ‘notorious’ Yasukuni shrine, which glorifies Japan’s  wartime militarism by honouring war criminals Securing the party leadership is merely the first step; a host of profound political and economic problems await Takaichi. Since the LDP has lost majority control in parliament, Takaichi’s selection as prime minister is no longer guaranteed, despite her party’s nomination. While a divided opposition makes her selection possible, experts note that it is “no longer a sure thing, as it was in years past”. The LDP’s losing legislative dominance forces Takaichi into a difficult era of compromise and coalition-building to enlarge the governing coalition — including the possibility of inviting another opposition party to the LDP-Komeito coalition to regain a parliamentary majority. Beyond the political quagmire comes the real work of governing one of the world’s largest economies. The new prime minister inherits a slate of thorny domestic issues. Most pressing is inflation, but this is overshadowed by Japan’s severe demographic crisis, characterised by a rapidly aging population, falling birth rate, shrinking workforce, and growing costs of elder care and welfare. This kind of domestic compromise might be required on the global stage, too, given Takaichi’s histo­rical revisionism and staun­chly conservative views when it comes to Japan’s Asian neighbours. She has repeatedly claimed that Japan’s invasion of China and other Asian countries, during World War II, were in “self-defence”, a view that goes against international consensus. Her rhetoric is also backed by action: she has visited the notorious Yasukuni Shrine , which glorifies Japan’s wartime militarism by honoring war criminals, including 14 convicted Class-A criminals, almost every year in the past 12 years, publicly vowing to continue the practice regardless of her political office. The shrine is regarded as a symbol of Japan’s past atrocities and militarism worldwide with its Yushukan, a war museum inside the shrine, espousing Japan’s right-wing narrative, portraying Japan as a victim of the conflict and contending that the country was forced into war because of a Western economic blockade. No matter how she tries to justify it, Takaichi’s continuation of such visits as prime minister presents a nightmare scenario for regional relations, guaranteed to cause serious diplomatic tensions. This is particularly perilous now: Japan is currently enjoying a warm period in relations with the Republic of Korea, and ties with China have seen small signs of stability as both countries brace for the impact of global trade shifts. These critical relationships would be immediately jeopardised if a future prime minister, say Takaichi, emphasises these conservative views on historical issues. Even more damaging are remarks tying her to security posture, including suggesting a “quasi-security alliance” with the Taiwan island — a red line of Beijing. This direct security provocation will, no doubt, shatter the current calm in East Asia. Takaichi’s victory may be a survival strategy for the LDP, but the question now is whether she is also willing to simultaneously sacrifice East Asia’s hard-won stability on the altar of Japan’s right-wing ideology.— China Daily/ANN Published in Dawn, October 6th, 2025"
dawn,world,2025-10-06,2025-10-06 05:58:34+05:00,Reuters,Trump hails Putin’s offer on nuclear arms capping,https://www.dawn.com/news/1946880/trump-hails-putins-offer-on-nuclear-arms-capping,1946880,"WASHINGTON: United States President Donald Trump on Sunday said Russian President Vladimir Putin’s offer to voluntarily maintain limits on deployed strategic nuclear weapons  “sounds like a good idea.” Putin last month offered to voluntarily maintain limits capping the size of the world’s two biggest nuclear arsenals set out in the 2010 New START accord, which expires in February, if the US does the same. “Sounds like a good idea to me,” Trump told reporters as he departed the White House, when asked about Putin’s offer. Russia’s United Nations Ambassador Vassily Nebenzia last week had said Moscow was still waiting for Trump to respond to Putin’s offer to voluntarily maintain the limits on deployed strategic nuclear weapons once a key arms control treaty expires. Any agreement on continuing to limit nuclear arms would stand in contrast to rising tensions between the United States and Russia Any agreement on continuing to limit nuclear arms would stand in contrast to rising tensions between the United States and Russia since Trump and Putin met in Alaska in mid-August given reported incursions of Russian drones into Nato airspace. Speaking in a video clip released on Sunday, Putin warned that a decision by the United States to supply long-range Tomahawk missiles to Ukraine for strikes deep into Russia would destroy Moscow’s relationship with Washington. US Vice President JD Vance said last month that Washington was considering a Ukrainian request to obtain missiles that could strike deep into Russia, including Moscow, though it is unclear if a final decision has been made. Trump, who has expressed disappointment in Putin for not moving to end the war in Ukraine, was not asked directly on Sunday about the prospect of supplying Tomahawks to Ukraine. “This will lead to the destruction of our relations, or at least the positive trends that have emerged in these relations,” Putin said in a video clip released on Sunday by Russian state television reporter Pavel Zarubin. One US official and three other sources said that the Trump administration’s desire to send long-range Tomahawk missiles to Ukraine may not be viable because current inventories are committed to the US Navy and other uses. Trump is touring a US Navy aircraft carrier, the George H.W. Bush, off the coast of Virginia on Sunday, and will give a speech on a second carrier, the Harry S. Truman, later. Tomahawk cruise missiles have a range of 2,500 kilometres. If Ukraine got the missiles, the Kremlin and all of European Russia would be within target. Published in Dawn, October 6th, 2025"
dawn,world,2025-10-06,2025-10-06 11:05:24+05:00,AFP,Australia police charge alleged gunman after Sydney street shooting,https://www.dawn.com/news/1946967/australia-police-charge-alleged-gunman-after-sydney-street-shooting,1946967,"Australian police charged a 60-year-old man on Monday after he allegedly opened fire on a busy Sydney street, wounding 16 people in a chaotic attack. Police were called on Sunday evening to Croydon Park, in the city’s Inner West, where the alleged gunman was firing from his property, randomly targeting passing cars and police. A large contingent of police swarmed the area and locked down the street, before entering the property above a business and arresting a 60-year-old man. A rifle and ammunition were allegedly seized from the scene, New South Wales Police said. Office worker Joe Azar said he was working across the road when he heard what he thought were fireworks or rocks being thrown at the windows. “Some guy’s windshield blew up, then the bus stop glass shattered,” Azar told The Sydney Morning Herald newspaper. “The surreal feeling kicked in like, ‘Oh, this is what’s happening’,” he said. “It was frantic. It all happened so quick, so I couldn’t comprehend what was going on,” he added. Police had initially said up to a hundred bullets were fired and 20 people were wounded. But on Monday, New South Wales Police Acting Superintendent Stephen Parry revised the number of shots to around 50 and the toll of wounded to 16. “In my 35 years in the police, there’s been very few incidents of this nature where somebody is randomly targeting people in the street,” he added. The accused shooter was taken to hospital and treated for minor injuries to the area around his eyes sustained during his arrest. The suspect was charged with 25 offences, including 18 counts of shooting with intent to murder, firing a weapon in a public place, and possessing an unregistered firearm and ammunition, the police said. He was refused bail and is due to appear at court on Tuesday. A police investigation is ongoing. One man self-presented to hospital with a gunshot wound following the incident, but would likely survive, police said. The remaining people were treated by ambulance staff for minor injuries, including shattered glass as bullets hit their car windows. The gunman’s motive was unclear but there were “no known links to terrorism activity or any gang activity”, New South Wales Police Commissioner Mal Lanyon told local radio station 2GB . One witness who gave his name as Tadgh told the national broadcaster ABC he had been watching rugby when he first heard the gunshots. “It was very loud and ‘bang, bang, bang’ and flash-bangs and sparks and smoke and the whole works. It was something out of a movie, really,” he said. Mass shootings are relatively rare in Australia. A ban on automatic and semi-automatic weapons has been in place since 1996, when a lone gunman killed 35 people in Port Arthur, Tasmania. In August, alleged gunman Dezi Freeman went on the run in the bush after being accused of killing two police officers. He remains at large. And in 2022, six people including two police officers were killed in a shooting near the small Queensland town of Wieambilla."
dawn,world,2025-10-06,2025-10-06 11:32:10+05:00,Reuters,"Hospital fire kills at least 6 patients in India’s Jaipur, officials say",https://www.dawn.com/news/1946971/hospital-fire-kills-at-least-6-patients-in-indias-jaipur-officials-say,9469716,"A hospital blaze caused by a suspected short-circuit killed at least six patients in a trauma centre at the largest state-run hospital in India’s northwestern city of Jaipur, and injured five, officials said on Monday. The fire began in the intensive care unit (ICU) of the Sawai Man Singh Hospital, “releasing toxic gases”, hospital official Anurag Dhakad told the ANI news agency, adding that a short-circuit was the suspected cause. “Five patients are still critical,” he said, while 13 had been safely evacuated from the two wards of the hospital in the capital of Rajasthan, which draws patients from across the desert state. Fire brigade teams arrived within 20 minutes after the fire began late on Sunday in the neurosurgery ICU, hospital superintendent Sushil Kumar Bhati told the agency. Most of the hospital equipment was gutted in the roughly two hours it took to bring the fire under control, however, broadcaster NDTV said. Jaipur Police chief Biju George Joseph said a forensic investigation would determine the exact cause. The government of Rajasthan, whose capital is Jaipur, has set up a panel to investigate the cause, ANI said. It will study the hospital’s firefighting arrangements and the management’s response, as well as steps to avoid similar incidents, the agency added. Similar hospital fires in India have been blamed on short circuits in electronic equipment. Ten newborns died from burns and suffocation after a fire in November at a neonatal intensive care unit in the northern state of Uttar Pradesh. In May 2024, six newborns died in a fire at a baby care hospital in New Delhi , the capital."
dawn,world,2025-10-06,2025-10-06 13:30:37+05:00,AFP,Trump says White House to host UFC fight on his 80th birthday,https://www.dawn.com/news/1946984/trump-says-white-house-to-host-ufc-fight-on-his-80th-birthday,4698480,"The president said an Ultimate Fighting Championship (UFC) fight planned at the White House will take place on Donald Trump’s 80th birthday, despite the much-hyped event previously being announced for July 4. “On June 14 next year, we’re going to have a big UFC fight at the White House — right at the White House, on the grounds of the White House,” Trump told a crowd of Navy sailors at the huge naval base Norfolk in Virginia. He did not mention that June 14 is his birthday or that next year will be his 80th. This year, on Trump’s 79th birthday, he held a military parade to commemorate the founding of the US Army. In August, UFC boss Dana White said the mixed martial arts bout at the White House would be held on July 4 next year, the day the United States marks the 250th anniversary of its founding. Trump has been a regular guest at the often-bloody UFC contests , where fighters punch, kick, and grapple with their opponent in a no-holds-barred battle to submission or knockout. Bringing the brutal combat sport to the centre of US political power will mark a historic first. At a press conference shared on UFC’s YouTube channel, White said that early next year, “we’ll start looking at building the White House card, which I will right now tell you will be the greatest fight card ever assembled in the history of this company.” UFC is the largest and most successful organisation in the burgeoning world of MMA, a blend of martial arts disciplines like jiu-jitsu, kickboxing, boxing, and wrestling. Bouts take place in an eight-sided ring — dubbed “The Octagon” —bounded by a chainlink fence. With few exceptions — such as eye-gouging — male and female fighters are allowed to employ almost any technique to attack their opponent. The sport’s popularity with young men — a key demographic in the 2024 US election — and Trump’s long association with the UFC have made the president a regular fixture at some of its more high-profile events, where he is greeted like a rock star. Its brutal nature and high injury rate mean the sport is controversial, with doctors decrying the potential for brain damage amongst fighters who are repeatedly hit in the head, though it has gained increasing mainstream acceptance in recent years."
dawn,world,2025-10-06,2025-10-06 13:45:27+05:00,Reuters,"France’s new PM Sebastien Lecornu resigns hours after cabinet unveiled, deepening political crisis",https://www.dawn.com/news/1946986/frances-new-pm-sebastien-lecornu-resigns-hours-after-cabinet-unveiled-deepening-political-crisis,1946986,"France’s new Prime Minister Sebastien Lecornu resigned on Monday, barely 14 hours after appointing his new cabinet, after allies and foes alike threatened to topple his government, driving French stocks and the euro sharply lower. His swift resignation was unexpected and unprecedented, and marked another major deepening of France’s political crisis . The far-right National Rally immediately urged President Emmanuel Macron to call a snap parliamentary election. After weeks of consultations with political parties across the board, Lecornu, a close ally of Macron, had appointed his ministers on Sunday and they had been set to hold their first meeting on Monday afternoon. But the new cabinet line-up had angered opponents and allies alike, who either found it too right-wing or not sufficiently so, raising questions on how long it could last, at a time when France is already mired deep in political crisis, with no group holding a majority in a fragmented parliament. Lecornu handed his resignation to Macron on Monday morning. “Mr Sebastien Lecornu has submitted the resignation of his Government to the President of the Republic, who has accepted it,” the Elysee’s press office said. French politics has become increasingly unstable since Macron’s re-election in 2022 for want of any party or grouping holding a parliamentary majority. The French president’s decision to call a snap parliamentary election last year deepened the crisis by producing an even more fragmented parliament. Macron named Lecornu, a former defence minister, to the post last month and was his fifth prime minister in two years. “There can be no return to stability without a return to the polls and the dissolution of the National Assembly,” National Rally leader Jordan Bardella said after Lecornu resigned. Lecornu had faced the daunting task of finding approval in a deeply divided parliament for an austerity budget for next year. His two immediate predecessors, Francois Bayrou and Michel Barnier , were ousted by the legislative chamber in a standoff over the spending plan. France’s public debt has reached a record high, official data showed last week. Paris’s benchmark CAC 40 index dropped 1.5 per cent as Lecornu resigned, making it the worst-performing index in Europe, as banking shares came under heavy fire, leaving BNP Paribas, Societe Generale and Credit Agricole down 4pc to 5pc. The euro slid 0.7pc on the day to $1.1665. France’s debt-to-GDP ratio is now the European Union’s third-highest after Greece and Italy, and is close to twice the 60pc permitted under EU rules. Previous governments had rammed the last three annual budgets through parliament without a vote, a method allowed by the constitution but deeply criticised by the opposition. But Lecornu promised last week to ensure lawmakers were able to vote on the bill. France has been mired in deadlock since Macron gambled on snap parliamentary elections in June last year in the hopes of bolstering his authority. The move backfired, leaving the Macron-friendly bloc in the assembly in a minority."
dawn,world,2025-10-06,2025-10-06 14:12:29+05:00,Dawn.com,Saudi govt allows holders of all visa types to perform Umrah while in kingdom,https://www.dawn.com/news/1946988/saudi-govt-allows-holders-of-all-visa-types-to-perform-umrah-while-in-kingdom,1946988,"Saudi Arabia has announced that visitors and residents holding any type of visa will now be permitted to perform Umrah while in the Kingdom, a statement from the Ministry of Haj and Umrah said on Sunday. According to the Saudi Press Agency , the ministry has indicated that people holding “personal and family visit visas, electronic tourist visas, transit visas, work visas, and other types of visas” will be able to perform Umrah in the kingdom during their stay. The ministry said the move was part of the Kingdom’s efforts to streamline procedures for Umrah performers and broaden access to services within the Haj and Umrah system, in support of the objectives of Saudi Vision 2030. “This step reflects the Kingdom’s ongoing commitment to facilitating the arrival of Muslims from around the world to perform their rituals with ease and tranquillity,” the statement said. Haj, one of the fundamental pillars of Islam, is performed each year by millions of Muslims worldwide. Pakistan receives one of the highest Haj quotas from Saudi Arabia. In July, the federal cabinet formally approved the Haj Policy 2026 , outlining key procedural, financial, and logistic measures for the pilgrimage season."
dawn,world,2025-10-06,2025-10-06 15:06:11+05:00,Reuters,UN to decide on broad EU-backed investigation into Afghanistan atrocities,https://www.dawn.com/news/1946992/un-to-decide-on-broad-eu-backed-investigation-into-afghanistan-atrocities,1946992,"The United Nations Human Rights Council will decide on Monday on an EU proposal to set up a UN investigation into abuses in Afghanistan, which could enable criminal investigations into suspected violations by both the Taliban and foreign troops. The European Union motion calls for investigators to prepare evidence for future court proceedings and is among the strongest forms of UN rights probe, on par with existing investigations into crimes in Syria and Myanmar. The United States, which had troops in Afghanistan until 2021 within a NATO coalition, has previously opposed scrutiny of its actions, for example, by the International Criminal Court, but backed research into suspected Taliban violations. US President Donald Trump has disengaged from the council and did not take a stance in these negotiations, diplomats said. However, a State Department spokesperson said: “Under the leadership of President Trump, the United States government will not tolerate international organisations that attempt to exert unlawful jurisdiction over American troops.” Fereshta Abbasi, Afghanistan researcher at Human Rights Watch, called the launch a “significant step that could break a decades-long cycle of impunity”. “If it gives just one regional commander pause for thought on committing violations because he knows there is a case file open, then it’s worth it.” For years, both Afghan and international rights groups have sought such a probe. Calls have become louder as the Taliban tightened restrictions on women and freedom of expression. The Taliban authorities say they respect rights in line with their interpretation of Islamic law. The new investigation would cooperate with an existing ICC probe. The ICC has previously indicated it would deprioritise suspected crimes by US forces after Trump imposed sanctions in 2020 over its Afghanistan work. While the EU proposal does not mention abuses by international troops, it is described as comprehensive and has no time limit, meaning it could address these, diplomats said. Investigations launched by the 47-member council can lead to war crimes prosecutions. Some countries which sent troops to Afghanistan, such as Britain and Australia, have initiated inquiries, but prosecutions have been rare. It was not immediately clear whether states would vote on the proposal, which Ukraine, Norway, and South Korea also back. China has raised doubts about the probe’s costs and whether it would help improve local rights, diplomats said. China’s diplomatic mission did not respond to a request for comment."
